Fecha,Hora,Fecha_Hora,Titulo_completo,Titulo_base,Tipo,Temporada,Episodio_titulo,Episodio_num,Minutos_vistos,Dispositivo,Genero,Actor_1,Actor_2,Rotten_Tomatoes
2025-12-05,23:31:29,2025-12-05 23:31:29,Stranger Things: Stranger Things 4: Chapter Eight: Papa (Episode 8),Stranger Things,serie,4,Chapter Eight: Papa,8,28.5,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2025-12-07,12:26:18,2025-12-07 12:26:18,Stranger Things: Stranger Things 4: Chapter Eight: Papa (Episode 8),Stranger Things,serie,4,Chapter Eight: Papa,8,57.4,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2025-12-07,13:25:08,2025-12-07 13:25:08,Stranger Things: Stranger Things 4: Chapter Nine: The Piggyback (Episode 9),Stranger Things,serie,4,Chapter Nine: The Piggyback,9,137.3,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2025-12-07,22:16:19,2025-12-07 22:16:19,Stranger Things: Stranger Things 5: Chapter One: The Crawl (Episode 1),Stranger Things,serie,5,Chapter One: The Crawl,1,66.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2025-12-07,23:25:34,2025-12-07 23:25:34,Stranger Things: Stranger Things 5: Chapter Two: The Vanishing of Holly Wheeler (Episode 2),Stranger Things,serie,5,Chapter Two: The Vanishing of Holly Wheeler,2,30.1,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2025-12-08,19:27:15,2025-12-08 19:27:15,Stranger Things: Stranger Things 5: Chapter Two: The Vanishing of Holly Wheeler (Episode 2),Stranger Things,serie,5,Chapter Two: The Vanishing of Holly Wheeler,2,22.5,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2025-12-08,22:15:20,2025-12-08 22:15:20,Stranger Things: Stranger Things 5: Chapter Three: The Turnbow Trap (Episode 3),Stranger Things,serie,5,Chapter Three: The Turnbow Trap,3,63.9,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2025-12-10,22:16:17,2025-12-10 22:16:17,Stranger Things: Stranger Things 5: Chapter Four: Sorcerer (Episode 4),Stranger Things,serie,5,Chapter Four: Sorcerer,4,81.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2025-12-12,22:13:53,2025-12-12 22:13:53,Envious: Season 1: All About Vicky (Episode 1),Envious,serie,1,All About Vicky,1,31.4,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Pilar Uribe,Griselda Siciliani,
2025-12-12,22:51:17,2025-12-12 22:51:17,The Woman in Cabin 10,The Woman in Cabin 10,pelicula,,,,18.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keira Knightley,Guy Pearce,28
2025-12-19,20:51:09,2025-12-19 20:51:09,Envious: Season 3: Planting The Flag (Episode 1),Envious,serie,3,Planting The Flag,1,19.7,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Pilar Uribe,Griselda Siciliani,
2025-12-22,22:21:06,2025-12-22 22:21:06,The Diplomat: Season 1: The Dogcatcher (Episode 5),The Diplomat,serie,1,The Dogcatcher,5,4.1,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2025-12-22,22:25:49,2025-12-22 22:25:49,The Diplomat: Season 1: Some Lusty Tornado (Episode 6),The Diplomat,serie,1,Some Lusty Tornado,6,51.3,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2025-12-22,23:17:12,2025-12-22 23:17:12,The Diplomat: Season 1: Keep Your Enemies Closer (Episode 7),The Diplomat,serie,1,Keep Your Enemies Closer,7,11.3,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2025-12-24,17:12:40,2025-12-24 17:12:40,Nobody Wants This: Season 1: Pilot (Episode 1),Nobody Wants This,serie,1,Pilot,1,18.4,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-24,17:31:26,2025-12-24 17:31:26,Nobody Wants This: Season 1: Pilot (Episode 1),Nobody Wants This,serie,1,Pilot,1,6.4,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-24,17:37:55,2025-12-24 17:37:55,Nobody Wants This: Season 1: A Shiksa Walks Into a Temple (Episode 2),Nobody Wants This,serie,1,A Shiksa Walks Into a Temple,2,24.9,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-24,18:02:50,2025-12-24 18:02:50,Nobody Wants This: Season 1: Either Aura (Episode 3),Nobody Wants This,serie,1,Either Aura,3,1.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-27,00:32:54,2025-12-27 00:32:54,Stranger Things: Stranger Things 5: Chapter Five: Shock Jock (Episode 5),Stranger Things,serie,5,Chapter Five: Shock Jock,5,62.9,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2025-12-27,11:17:21,2025-12-27 11:17:21,Stranger Things: Stranger Things 5: Chapter Five: Shock Jock (Episode 5),Stranger Things,serie,5,Chapter Five: Shock Jock,5,12.1,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2025-12-27,11:30:54,2025-12-27 11:30:54,Stranger Things: Stranger Things 5: Chapter Six: Escape from Camazotz (Episode 6),Stranger Things,serie,5,Chapter Six: Escape from Camazotz,6,70.7,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2025-12-27,12:43:50,2025-12-27 12:43:50,Stranger Things: Stranger Things 5: Chapter Seven: The Bridge (Episode 7),Stranger Things,serie,5,Chapter Seven: The Bridge,7,6.2,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2025-12-27,13:21:04,2025-12-27 13:21:04,Stranger Things: Stranger Things 5: Chapter Seven: The Bridge (Episode 7),Stranger Things,serie,5,Chapter Seven: The Bridge,7,54.8,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2025-12-27,14:53:30,2025-12-27 14:53:30,Nobody Wants This: Season 1: Either Aura (Episode 3),Nobody Wants This,serie,1,Either Aura,3,3.2,DefaultWidevineAndroidTablets,Comedy,Kristen Bell,Adam Brody,
2025-12-27,14:57:43,2025-12-27 14:57:43,Nobody Wants This: Season 1: Either Aura (Episode 3),Nobody Wants This,serie,1,Either Aura,3,16.5,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-27,15:14:18,2025-12-27 15:14:18,Nobody Wants This: Season 1: Obliterated (Episode 4),Nobody Wants This,serie,1,Obliterated,4,25.4,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-27,15:39:45,2025-12-27 15:39:45,Nobody Wants This: Season 1: My Friend Joanne (Episode 5),Nobody Wants This,serie,1,My Friend Joanne,5,26.1,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-27,16:05:52,2025-12-27 16:05:52,Nobody Wants This: Season 1: The Ick (Episode 6),Nobody Wants This,serie,1,The Ick,6,21.1,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-27,16:27:03,2025-12-27 16:27:03,Nobody Wants This: Season 1: WAGS (Episode 7),Nobody Wants This,serie,1,WAGS,7,23.4,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-27,16:50:32,2025-12-27 16:50:32,Nobody Wants This: Season 1: Rebecca's Box (Episode 8),Nobody Wants This,serie,1,Rebecca's Box,8,0.1,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-27,20:07:55,2025-12-27 20:07:55,Nobody Wants This: Season 1: Rebecca's Box (Episode 8),Nobody Wants This,serie,1,Rebecca's Box,8,26.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-27,20:33:57,2025-12-27 20:33:57,Nobody Wants This: Season 1: My Girl Bina (Episode 9),Nobody Wants This,serie,1,My Girl Bina,9,19.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-27,20:53:21,2025-12-27 20:53:21,Nobody Wants This: Season 1: Bat Mitzvah Crashers (Episode 10),Nobody Wants This,serie,1,Bat Mitzvah Crashers,10,29.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-27,21:22:26,2025-12-27 21:22:26,Nobody Wants This: Season 2: Dinner Party (Episode 1),Nobody Wants This,serie,2,Dinner Party,1,0.1,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2025-12-27,23:29:20,2025-12-27 23:29:20,Knives Out,Knives Out,pelicula,,,,125.4,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Daniel Craig,Chris Evans,97
2025-12-28,02:23:13,2025-12-28 02:23:13,Nobody Wants This: Season 2: Dinner Party (Episode 1),Nobody Wants This,serie,2,Dinner Party,1,24.4,DefaultWidevineAndroidTablets,Comedy,Kristen Bell,Adam Brody,
2025-12-28,02:47:44,2025-12-28 02:47:44,Nobody Wants This: Season 2: Leave It at the Tree (Episode 2),Nobody Wants This,serie,2,Leave It at the Tree,2,23.4,DefaultWidevineAndroidTablets,Comedy,Kristen Bell,Adam Brody,
2026-01-01,13:41:37,2026-01-01 13:41:37,Nobody Wants This: Season 2: The Unethical Therapist (Episode 3),Nobody Wants This,serie,2,The Unethical Therapist,3,26.1,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2026-01-01,14:07:48,2026-01-01 14:07:48,Nobody Wants This: Season 2: Valentine's Day (Episode 4),Nobody Wants This,serie,2,Valentine's Day,4,8.2,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Kristen Bell,Adam Brody,
2026-01-01,14:48:09,2026-01-01 14:48:09,Stranger Things: Stranger Things 5: Chapter Eight: The Rightside Up (Episode 8),Stranger Things,serie,5,Chapter Eight: The Rightside Up,8,125.4,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Millie Bobby Brown,Finn Wolfhard,
2026-01-02,23:03:00,2026-01-02 23:03:00,Glass Onion: A Knives Out Mystery,Glass Onion: A Knives Out Mystery,pelicula,,,,132.6,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Daniel Craig,Edward Norton,91
2026-01-03,22:57:50,2026-01-03 22:57:50,Wake Up Dead Man: A Knives Out Mystery,Wake Up Dead Man: A Knives Out Mystery,pelicula,,,,137.8,Samsung CE 2024 Kant-SU2e UHD Smart TV,Comedy,Daniel Craig,Josh O'Connor,
2026-01-05,00:07:37,2026-01-05 00:07:37,Nobody Wants This: Season 2: Valentine's Day (Episode 4),Nobody Wants This,serie,2,Valentine's Day,4,28.8,Claro Argentina SEI800AMXAR MVPD STB,Comedy,Kristen Bell,Adam Brody,
2026-01-05,00:36:37,2026-01-05 00:36:37,Nobody Wants This: Season 2: Abby Loves Smoothies (Episode 5),Nobody Wants This,serie,2,Abby Loves Smoothies,5,24.2,Claro Argentina SEI800AMXAR MVPD STB,Comedy,Kristen Bell,Adam Brody,
2026-01-05,01:00:53,2026-01-05 01:00:53,Nobody Wants This: Season 2: Anything Can Happen (Episode 6),Nobody Wants This,serie,2,Anything Can Happen,6,25.6,Claro Argentina SEI800AMXAR MVPD STB,Comedy,Kristen Bell,Adam Brody,
2026-01-05,01:26:29,2026-01-05 01:26:29,"Nobody Wants This: Season 2: When You Know, You Know (Episode 7)",Nobody Wants This,serie,2,"When You Know, You Know",7,18.8,Claro Argentina SEI800AMXAR MVPD STB,Comedy,Kristen Bell,Adam Brody,
2026-01-05,01:45:18,2026-01-05 01:45:18,Nobody Wants This: Season 2: A Better Rabbi (Episode 8),Nobody Wants This,serie,2,A Better Rabbi,8,24.1,Claro Argentina SEI800AMXAR MVPD STB,Comedy,Kristen Bell,Adam Brody,
2026-01-05,02:09:38,2026-01-05 02:09:38,Nobody Wants This: Season 2: Crossroads (Episode 9),Nobody Wants This,serie,2,Crossroads,9,19.2,Claro Argentina SEI800AMXAR MVPD STB,Comedy,Kristen Bell,Adam Brody,
2026-01-05,02:28:50,2026-01-05 02:28:50,Nobody Wants This: Season 2: When Noah Met Joanne (Episode 10),Nobody Wants This,serie,2,When Noah Met Joanne,10,25.6,Claro Argentina SEI800AMXAR MVPD STB,Comedy,Kristen Bell,Adam Brody,
2026-01-05,02:54:44,2026-01-05 02:54:44,Envious: Season 3: Planting The Flag (Episode 1),Envious,serie,3,Planting The Flag,1,11.3,Claro Argentina SEI800AMXAR MVPD STB,Comedy,Pilar Uribe,Griselda Siciliani,
2026-01-05,03:06:05,2026-01-05 03:06:05,Envious: Season 3: Tap Water (Episode 2),Envious,serie,3,Tap Water,2,32.2,Claro Argentina SEI800AMXAR MVPD STB,Comedy,Pilar Uribe,Griselda Siciliani,
2026-01-05,03:38:22,2026-01-05 03:38:22,Envious: Season 3: Robocop (Episode 3),Envious,serie,3,Robocop,3,29.1,Claro Argentina SEI800AMXAR MVPD STB,Comedy,Pilar Uribe,Griselda Siciliani,
2026-01-05,04:07:33,2026-01-05 04:07:33,Envious: Season 3: Out to Pasture (Episode 4),Envious,serie,3,Out to Pasture,4,29.8,Claro Argentina SEI800AMXAR MVPD STB,Comedy,Pilar Uribe,Griselda Siciliani,
2026-01-05,04:37:21,2026-01-05 04:37:21,"Envious: Season 3: Booze, Country, Family (Episode 5)",Envious,serie,3,"Booze, Country, Family",5,0.1,Claro Argentina SEI800AMXAR MVPD STB,Comedy,Pilar Uribe,Griselda Siciliani,
2026-01-06,21:44:17,2026-01-06 21:44:17,Run Away: Limited Series: Seeing Is Believing (Episode 1),Run Away,serie,Limited Series,Seeing Is Believing,1,47.1,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,James Nesbitt,Minnie Driver,
2026-01-06,22:31:29,2026-01-06 22:31:29,Run Away: Limited Series: Tattoos While U Wait (Episode 2),Run Away,serie,Limited Series,Tattoos While U Wait,2,38.2,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,James Nesbitt,Minnie Driver,
2026-01-06,23:40:51,2026-01-06 23:40:51,Run Away: Limited Series: Breaking Point (Episode 3),Run Away,serie,Limited Series,Breaking Point,3,12.0,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,James Nesbitt,Minnie Driver,
2026-01-07,22:38:08,2026-01-07 22:38:08,Stranger Things: Stranger Things 5: Chapter Eight: The Rightside Up (Episode 8),Stranger Things,serie,5,Chapter Eight: The Rightside Up,8,0.0,DefaultWidevineAndroidPhone,Drama,Millie Bobby Brown,Finn Wolfhard,
2026-01-07,23:20:21,2026-01-07 23:20:21,Run Away: Limited Series: Breaking Point (Episode 3),Run Away,serie,Limited Series,Breaking Point,3,32.8,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,James Nesbitt,Minnie Driver,
2026-01-07,23:53:11,2026-01-07 23:53:11,Run Away: Limited Series: A Different Time (Episode 4),Run Away,serie,Limited Series,A Different Time,4,46.2,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,James Nesbitt,Minnie Driver,
2026-01-08,00:45:41,2026-01-08 00:45:41,Run Away: Limited Series: A Different Time (Episode 4),Run Away,serie,Limited Series,A Different Time,4,2.6,DefaultWidevineAndroidPhone,Crime,James Nesbitt,Minnie Driver,
2026-01-08,00:48:22,2026-01-08 00:48:22,Run Away: Limited Series: Forever Be The Shining Truth (Episode 5),Run Away,serie,Limited Series,Forever Be The Shining Truth,5,43.1,DefaultWidevineAndroidPhone,Crime,James Nesbitt,Minnie Driver,
2026-01-08,22:06:37,2026-01-08 22:06:37,Run Away: Limited Series: The Man I Knew (Episode 6),Run Away,serie,Limited Series,The Man I Knew,6,45.8,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,James Nesbitt,Minnie Driver,
2026-01-08,22:52:34,2026-01-08 22:52:34,Run Away: Limited Series: Sliding Doors (Episode 7),Run Away,serie,Limited Series,Sliding Doors,7,40.3,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,James Nesbitt,Minnie Driver,
2026-01-08,23:32:55,2026-01-08 23:32:55,Run Away: Limited Series: It Stays With Us (Episode 8),Run Away,serie,Limited Series,It Stays With Us,8,43.4,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,James Nesbitt,Minnie Driver,
2026-01-09,13:11:11,2026-01-09 13:11:11,HIS & HERS: Limited Series: Episode 1 (Episode 1),HIS & HERS,serie,Limited Series,Episode 1,1,42.6,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,Tessa Thompson,Jon Bernthal,
2026-01-09,13:54:05,2026-01-09 13:54:05,HIS & HERS: Limited Series: Episode 2 (Episode 2),HIS & HERS,serie,Limited Series,Episode 2,2,39.6,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,Tessa Thompson,Jon Bernthal,
2026-01-09,14:33:43,2026-01-09 14:33:43,HIS & HERS: Limited Series: Episode 3 (Episode 3),HIS & HERS,serie,Limited Series,Episode 3,3,36.2,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,Tessa Thompson,Jon Bernthal,
2026-01-09,15:09:58,2026-01-09 15:09:58,HIS & HERS: Limited Series: Episode 4 (Episode 4),HIS & HERS,serie,Limited Series,Episode 4,4,0.1,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,Tessa Thompson,Jon Bernthal,
2026-01-10,14:37:17,2026-01-10 14:37:17,HIS & HERS: Limited Series: Episode 4 (Episode 4),HIS & HERS,serie,Limited Series,Episode 4,4,43.3,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,Tessa Thompson,Jon Bernthal,
2026-01-10,15:20:49,2026-01-10 15:20:49,HIS & HERS: Limited Series: Episode 5 (Episode 5),HIS & HERS,serie,Limited Series,Episode 5,5,40.2,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,Tessa Thompson,Jon Bernthal,
2026-01-10,16:01:19,2026-01-10 16:01:19,HIS & HERS: Limited Series: Episode 6 (Episode 6),HIS & HERS,serie,Limited Series,Episode 6,6,40.7,Samsung CE 2024 Kant-SU2e UHD Smart TV,Crime,Tessa Thompson,Jon Bernthal,
2026-01-10,20:27:26,2026-01-10 20:27:26,Breathless: Season 2: Elections (Episode 8),Breathless,serie,2,Elections,8,56.3,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Najwa Nimri,Aitana Sánchez-Gijón,
2026-01-12,23:15:52,2026-01-12 23:15:52,The Diplomat: Season 1: Keep Your Enemies Closer (Episode 7),The Diplomat,serie,1,Keep Your Enemies Closer,7,27.5,DefaultWidevineAndroidTablets,Drama,Keri Russell,Rufus Sewell,
2026-01-12,23:45:07,2026-01-12 23:45:07,The Diplomat: Season 1: The James Bond Clause (Episode 8),The Diplomat,serie,1,The James Bond Clause,8,23.2,DefaultWidevineAndroidTablets,Drama,Keri Russell,Rufus Sewell,
2026-01-14,13:18:21,2026-01-14 13:18:21,The Diplomat: Season 1: The James Bond Clause (Episode 8),The Diplomat,serie,1,The James Bond Clause,8,17.2,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2026-01-14,13:35:41,2026-01-14 13:35:41,The Diplomat: Season 2: When a Stranger Calls (Episode 1),The Diplomat,serie,2,When a Stranger Calls,1,31.1,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2026-01-14,17:51:44,2026-01-14 17:51:44,The Diplomat: Season 2: When a Stranger Calls (Episode 1),The Diplomat,serie,2,When a Stranger Calls,1,13.1,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2026-01-14,18:05:02,2026-01-14 18:05:02,The Diplomat: Season 2: St. Paul's (Episode 2),The Diplomat,serie,2,St. Paul's,2,35.7,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2026-01-14,19:21:37,2026-01-14 19:21:37,The Diplomat: Season 2: St. Paul's (Episode 2),The Diplomat,serie,2,St. Paul's,2,3.7,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2026-01-14,19:25:26,2026-01-14 19:25:26,The Diplomat: Season 2: The Ides of March (Episode 3),The Diplomat,serie,2,The Ides of March,3,45.7,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2026-01-16,17:05:02,2026-01-16 17:05:02,The Diplomat: Season 2: The Other Army (Episode 4),The Diplomat,serie,2,The Other Army,4,47.4,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2026-01-17,17:21:52,2026-01-17 17:21:52,The Diplomat: Season 2: The Other Army (Episode 4),The Diplomat,serie,2,The Other Army,4,5.7,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2026-01-17,17:27:39,2026-01-17 17:27:39,The Diplomat: Season 2: Our Lady of Immaculate Deception (Episode 5),The Diplomat,serie,2,Our Lady of Immaculate Deception,5,43.1,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2026-01-17,18:10:45,2026-01-17 18:10:45,The Diplomat: Season 2: Dreadnought (Episode 6),The Diplomat,serie,2,Dreadnought,6,59.4,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2026-01-17,19:10:27,2026-01-17 19:10:27,The Diplomat: Season 3: Emperor Dead (Episode 1),The Diplomat,serie,3,Emperor Dead,1,0.6,Samsung CE 2024 Kant-SU2e UHD Smart TV,Drama,Keri Russell,Rufus Sewell,
2026-02-14,20:11:16,2026-02-14 20:11:16,Bridgerton: Season 4: The Waltz (Episode 1),Bridgerton,serie,4,The Waltz,1,59.9,Claro Argentina SEI800AMXAR MVPD STB,Drama,Nicola Coughlan,Luke Thompson,
2026-02-14,21:11:21,2026-02-14 21:11:21,Bridgerton: Season 4: Time Transfixed (Episode 2),Bridgerton,serie,4,Time Transfixed,2,61.7,Claro Argentina SEI800AMXAR MVPD STB,Drama,Nicola Coughlan,Luke Thompson,
2026-02-14,22:13:07,2026-02-14 22:13:07,Bridgerton: Season 4: The Field Next to the Other Road (Episode 3),Bridgerton,serie,4,The Field Next to the Other Road,3,66.3,Claro Argentina SEI800AMXAR MVPD STB,Drama,Nicola Coughlan,Luke Thompson,
2026-02-14,23:19:31,2026-02-14 23:19:31,Bridgerton: Season 4: An Offer From a Gentleman (Episode 4),Bridgerton,serie,4,An Offer From a Gentleman,4,60.1,Claro Argentina SEI800AMXAR MVPD STB,Drama,Nicola Coughlan,Luke Thompson,
2026-02-21,16:34:25,2026-02-21 16:34:25,In the Mud: Season 2: Episode 1 (Episode 1),In the Mud,serie,2,Episode 1,1,42.3,Claro Argentina SEI800AMXAR MVPD STB,Crime,Ana Garibaldi,Lorena Vega,
2026-02-21,17:16:42,2026-02-21 17:16:42,In the Mud: Season 2: Episode 2 (Episode 2),In the Mud,serie,2,Episode 2,2,44.5,Claro Argentina SEI800AMXAR MVPD STB,Crime,Ana Garibaldi,Lorena Vega,
2026-02-21,18:01:16,2026-02-21 18:01:16,In the Mud: Season 2: Episode 3 (Episode 3),In the Mud,serie,2,Episode 3,3,38.3,Claro Argentina SEI800AMXAR MVPD STB,Crime,Ana Garibaldi,Lorena Vega,
2026-02-21,19:02:36,2026-02-21 19:02:36,In the Mud: Season 2: Episode 4 (Episode 4),In the Mud,serie,2,Episode 4,4,41.8,Claro Argentina SEI800AMXAR MVPD STB,Crime,Ana Garibaldi,Lorena Vega,
2026-02-21,19:44:28,2026-02-21 19:44:28,In the Mud: Season 2: Episode 5 (Episode 5),In the Mud,serie,2,Episode 5,5,37.3,Claro Argentina SEI800AMXAR MVPD STB,Crime,Ana Garibaldi,Lorena Vega,
2026-02-21,20:21:58,2026-02-21 20:21:58,In the Mud: Season 2: Episode 6 (Episode 6),In the Mud,serie,2,Episode 6,6,39.3,Claro Argentina SEI800AMXAR MVPD STB,Crime,Ana Garibaldi,Lorena Vega,
2026-02-21,21:01:29,2026-02-21 21:01:29,In the Mud: Season 2: Episode 7 (Episode 7),In the Mud,serie,2,Episode 7,7,35.8,Claro Argentina SEI800AMXAR MVPD STB,Crime,Ana Garibaldi,Lorena Vega,
2026-02-21,21:37:17,2026-02-21 21:37:17,In the Mud: Season 2: Episode 8 (Episode 8),In the Mud,serie,2,Episode 8,8,39.0,Claro Argentina SEI800AMXAR MVPD STB,Crime,Ana Garibaldi,Lorena Vega,
2026-02-22,05:18:27,2026-02-22 05:18:27,Unfamiliar: Season 1: Sixteen Years (Episode 1),Unfamiliar,serie,1,Sixteen Years,1,53.1,Claro Argentina SEI800AMXAR MVPD STB,Action,Andreas Pietschmann,Laurence Rupp,
2026-02-22,06:12:52,2026-02-22 06:12:52,Unfamiliar: Season 1: The Truth After (Episode 2),Unfamiliar,serie,1,The Truth After,2,44.3,Claro Argentina SEI800AMXAR MVPD STB,Action,Andreas Pietschmann,Laurence Rupp,
2026-02-22,06:57:11,2026-02-22 06:57:11,Unfamiliar: Season 1: Belarus (Episode 3),Unfamiliar,serie,1,Belarus,3,45.5,Claro Argentina SEI800AMXAR MVPD STB,Action,Andreas Pietschmann,Laurence Rupp,
2026-02-22,07:42:42,2026-02-22 07:42:42,Unfamiliar: Season 1: What Have We Done? (Episode 4),Unfamiliar,serie,1,What Have We Done?,4,0.1,Claro Argentina SEI800AMXAR MVPD STB,Action,Andreas Pietschmann,Laurence Rupp,
2026-02-22,12:19:20,2026-02-22 12:19:20,Unfamiliar: Season 1: What Have We Done? (Episode 4),Unfamiliar,serie,1,What Have We Done?,4,0.2,Claro Argentina SEI800AMXAR MVPD STB,Action,Andreas Pietschmann,Laurence Rupp,
2026-02-22,12:19:41,2026-02-22 12:19:41,Unfamiliar: Season 1: Belarus (Episode 3),Unfamiliar,serie,1,Belarus,3,48.5,Claro Argentina SEI800AMXAR MVPD STB,Action,Andreas Pietschmann,Laurence Rupp,
2026-02-22,13:08:22,2026-02-22 13:08:22,Unfamiliar: Season 1: What Have We Done? (Episode 4),Unfamiliar,serie,1,What Have We Done?,4,48.6,Claro Argentina SEI800AMXAR MVPD STB,Action,Andreas Pietschmann,Laurence Rupp,
2026-02-22,13:57:03,2026-02-22 13:57:03,Unfamiliar: Season 1: StarFish (Episode 5),Unfamiliar,serie,1,StarFish,5,42.0,Claro Argentina SEI800AMXAR MVPD STB,Action,Andreas Pietschmann,Laurence Rupp,
2026-02-26,23:57:59,2026-02-26 23:57:59,Unfamiliar: Season 1: StarFish (Episode 5),Unfamiliar,serie,1,StarFish,5,43.6,Samsung CE 2024 Kant-SU2e UHD Smart TV,Action,Andreas Pietschmann,Laurence Rupp,
